Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.558
Cabeza puntual retorno,Untitled 000,0.576
Celda #(F1+F2),Untitled 000,0.588
Puntual Noroeste,Untitled 000,0.570
Tubo 3,Untitled 000,0.611
Comp. Cola Columna,Untitled 000,0.347
Barren,Untitled 000,0.420
Celda # 11-A,Untitled 000,0.543
Celda # 11-B,Untitled 000,0.029
Celda # 11-C,Untitled 000,0.018
Celda # 6-F2,Untitled 000,0.020
Celda #5-9,Untitled 000,0.554
NE Tubo 1,Untitled 000,0.026
NE Tubo 2,Untitled 000,0.724
NE Tubo 4,Untitled 000,0.227
NE Tubo 5,Untitled 000,0.045
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.495
Barren Patios,Untitled 000,0.431
Especial 1,Untitled 000,0.389
Especial 2,Untitled 000,0.147
Especial 3,Untitled 000,0.032
Especial 4,Untitled 000,0.030
Especial 5,Untitled 000,0.143
