Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.111
Cabeza puntual retorno,Au 242.80,0.108
Celda #(F1+F2),Au 242.80,0.121
Puntual Noroeste,Au 242.80,0.134
Tubo 3,Au 242.80,0.17
NE Tubo 2,Au 242.80,0.066
NE Tubo 4,Au 242.80,0.165
Especial 1,Au 242.80,0.081
Especial 2,Au 242.80,0.054
Especial 3,Au 242.80,0.176
Especial 4,Au 242.80,0.158
Especial 5,Au 242.80,0.049
Columna #1,Au 242.80,0.103
Columna #2,Au 242.80,0.06
Columna #3,Au 242.80,0.04
Columna #4,Au 242.80,0.024
Columna #5,Au 242.80,0.011
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.011
Barren Patios,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.032
NE Tubo 5,Au 242.80,0.113
NE Tubo 6,Au 242.80,0.062
NE Tubo 7,Au 242.80,0.117
Celda # 11-A,Au 242.80,0.041
Celda # 11-B,Au 242.80,0.021
Celda # 11-C,Au 242.80,0.02
Celda #5-9,Au 242.80,0.024
