Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.383
Cabeza puntual retorno,Untitled 000,0.371
Celda #(F1+F2),Untitled 000,0.404
Puntual Noroeste,Untitled 000,0.397
Tubo 3,Untitled 000,0.238
Comp. Cola Columna,Untitled 000,0.283
Barren,Untitled 000,0.260
Celda # 11-A,Untitled 000,0.376
Celda # 11-B,Untitled 000,0.127
Celda # 11-C,Untitled 000,0.034
Celda # 6-F2,Untitled 000,1.501
Celda #5-9,Untitled 000,0.495
NE Tubo 1,Untitled 000,0.549
NE Tubo 2,Untitled 000,1.047
NE Tubo 4,Untitled 000,0.293
NE Tubo 5,Untitled 000,0.086
NE Tubo 6,Untitled 000,0.208
NE Tubo 7,Untitled 000,0.519
Barren Patios,Untitled 000,0.251
Especial 1,Untitled 000,0.261
Especial 2,Untitled 000,0.760
Especial 3,Untitled 000,0.050
Especial 4,Untitled 000,0.051
Especial 5,Untitled 000,0.072
