Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,1.037
Comp. Cola Columna,Untitled 000,0.677
Barren,Untitled 000,0.674
Cabeza puntual retorno,Untitled 000,0.979
Columna #1,Untitled 000,1.213
Columna #2,Untitled 000,1.213
Columna #3,Untitled 000,1.117
Columna #4,Untitled 000,0.935
Columna #5,Untitled 000,0.764
Celda # 11-A,Untitled 000,2.161
Celda # 11-B,Untitled 000,0.118
Celda # 11-C,Untitled 000,0.096
Celda #5-9,Untitled 000,0.048
Celda #(F1+F2),Untitled 000,1.103
NE Tubo 1,Untitled 000,0.045
NE Tubo 2,Untitled 000,1.55
NE Tubo 4,Untitled 000,1.316
NE Tubo 5,Untitled 000,0.787
NE Tubo 6,Untitled 000,1.494
NE Tubo 7,Untitled 000,0.648
Puntual Noroeste,Untitled 000,1.218
Barren Patios,Untitled 000,0.782
Tubo 3,Untitled 000,0.893
Especial 1,Untitled 000,0.124
Especial 2,Untitled 000,0.074
Especial 3,Untitled 000,2.12
Especial 4,Untitled 000,2.061
Especial 5,Untitled 000,0.073
