"Analyst",""
"Date Started","7/24/2025 5:16 AM  GMT: 7/24/2025 12:16 PM"
"Worksheet","LC005013_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"7/24/2025","5:31:00 AM","PATRON",0.8919,"","mg/L",0.6
"7/24/2025","5:31:14 AM","BLANCO",0.0042,"","mg/L",86.0
"7/24/2025","5:31:24 AM","REAGENT BLANK",0.0000,"","mg/L",19.1
"7/24/2025","5:31:34 AM","LC005013-001",0.2252,"","mg/L",0.4
"7/24/2025","5:31:44 AM","LC005013-002",0.1680,"","mg/L",0.6
"7/24/2025","5:31:54 AM","LC005013-003",0.1568,"","mg/L",0.4
"7/24/2025","5:32:06 AM","LC005013-004",0.1178,"","mg/L",0.9
"7/24/2025","5:32:14 AM","LC005013-005",0.1284,"","mg/L",0.7
"7/24/2025","5:32:20 AM","LC005013-006","OVER","R","mg/L",0.0
"7/24/2025","5:32:34 AM","PATRON",0.8762,"","mg/L",0.7
"7/24/2025","5:32:48 AM","LC005013-007",-0.0022,"","mg/L",41.5
"7/24/2025","5:32:58 AM","LC005013-008",-0.0009,"","mg/L",58.3
"7/24/2025","5:33:08 AM","LC005013-009",0.1373,"","mg/L",0.9
"7/24/2025","5:33:16 AM","LC005013-010",0.0782,"","mg/L",1.8
"7/24/2025","5:35:16 AM","LC005013-011",0.4493,"","mg/L",0.4
"7/24/2025","5:35:16 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"7/24/2025","5:37:00 AM","LC005013-006",1.5685,"","mg/L",0.8
"7/24/2025","5:37:00 AM","PATRON","","","mg/L",""
