"Analyst",""
"Date Started","6/11/2025 12:00 AM  GMT: 6/11/2025 7:00 AM"
"Worksheet","LC004698_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"6/11/2025","12:11:06 AM","PATRON",0.9178,"","mg/L",0.6
"6/11/2025","12:11:26 AM","BLANCO",-0.0046,"","mg/L",70.8
"6/11/2025","12:11:36 AM","REAGENT BLANK",0.0000,"","mg/L",28.6
"6/11/2025","12:11:48 AM","LC004698-001",0.1406,"","mg/L",0.5
"6/11/2025","12:12:08 AM","LC004698-003",0.0840,"","mg/L",2.3
"6/11/2025","12:12:18 AM","LC004698-004",0.0074,"","mg/L",5.7
"6/11/2025","12:12:42 AM","LC004698-002",0.0865,"","mg/L",1.6
"6/11/2025","12:12:56 AM","LC004698-005",0.2630,"","mg/L",0.9
"6/11/2025","12:13:02 AM","LC004698-006","OVER","R","mg/L",0.0
"6/11/2025","12:13:14 AM","PATRON",0.9155,"","mg/L",0.3
"6/11/2025","12:13:26 AM","LC004698-007",0.2050,"","mg/L",0.7
"6/11/2025","12:13:36 AM","LC004698-008",0.1497,"","mg/L",0.8
"6/11/2025","12:13:46 AM","LC004698-009",0.1153,"","mg/L",0.1
"6/11/2025","12:13:56 AM","LC004698-010",0.2258,"","mg/L",1.5
"6/11/2025","12:14:06 AM","LC004698-011",0.5459,"","mg/L",0.9
"6/11/2025","12:14:14 AM","LC004698-012",0.0046,"","mg/L",9.0
"6/11/2025","12:14:26 AM","PATRON",0.9077,"","mg/L",0.8
"6/11/2025","12:14:38 AM","LC004698-013",0.3292,"","mg/L",1.5
"6/11/2025","12:14:48 AM","LC004698-014",0.0501,"","mg/L",1.8
"6/11/2025","12:14:58 AM","LC004698-015",0.0026,"","mg/L",34.8
"6/11/2025","12:15:08 AM","LC004698-016",1.3190,"","mg/L",0.8
"6/11/2025","12:15:14 AM","LC004698-017","OVER","R","mg/L",0.0
"6/11/2025","12:15:26 AM","LC004698-018",0.1751,"","mg/L",1.1
"6/11/2025","12:15:38 AM","PATRON",0.9090,"","mg/L",1.6
"6/11/2025","12:15:48 AM","LC004698-019",0.1203,"","mg/L",1.8
"6/11/2025","12:15:48 AM","PATRON","","","mg/L",""

"Method: Au AU ALTO (Flame)"


"6/11/2025","12:17:22 AM","LC004698-006",4.4464,"","mg/L",1.3
"6/11/2025","12:17:34 AM","LC004698-017",1.3509,"","mg/L",0.3
"6/11/2025","12:17:34 AM","LC004698-018","","","mg/L",""
