Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.046
Cabeza puntual retorno,Au 242.80,0.046
Celda #(F1+F2),Au 242.80,0.051
Puntual Noroeste,Au 242.80,0.044
Tubo 3,Au 242.80,0.06
NE Tubo 2,Au 242.80,0.04
NE Tubo 4,Au 242.80,0.019
Especial 1,Au 242.80,0.039
Especial 2,Au 242.80,0.044
Especial 3,Au 242.80,0.007
Especial 4,Au 242.80,0.008
Especial 5,Au 242.80,0.07
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.008
Barren Patios,Au 242.80,0.01
NE Tubo 1,Au 242.80,0.101
NE Tubo 5,Au 242.80,0.018
NE Tubo 6,Au 242.80,0.038
NE Tubo 7,Au 242.80,0.04
Celda # 11-A,Au 242.80,0.027
Celda # 11-B,Au 242.80,0.018
Celda # 11-C,Au 242.80,0.038
Celda # 6-F2,Au 242.80,0.148
Celda #5-9,Au 242.80,0.031
