Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.955
Comp. Cola Columna,Untitled 000,0.495
Barren,Untitled 000,0.508
Cabeza puntual retorno,Untitled 000,0.94
Celda # 11-A,Untitled 000,0.614
Celda # 11-B,Untitled 000,0.783
Celda # 11-C,Untitled 000,0.782
Celda # 6-F2,Untitled 000,0.356
Celda #5-9,Untitled 000,1.553
Celda #(F1+F2),Untitled 000,0.917
NE Tubo 1,Untitled 000,0.013
NE Tubo 2,Untitled 000,0.081
NE Tubo 4,Untitled 000,0.1
NE Tubo 5,Untitled 000,0.159
NE Tubo 6,Untitled 000,0.339
NE Tubo 7,Untitled 000,2.376
Puntual Noroeste,Untitled 000,0.713
Barren Patios,Untitled 000,0.43
Tubo 3,Untitled 000,0.637
Especial 1,Untitled 000,0.568
Especial 2,Untitled 000,0.112
Especial 3,Untitled 000,0.022
Especial 4,Untitled 000,0.028
Especial 5,Untitled 000,0.038
Especial 6,Untitled 000,0.011
