Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.092
Cabeza puntual retorno,Au 242.80,0.095
Celda # 11-A,Au 242.80,0.046
Celda # 6-F2,Au 242.80,0.104
Celda #5-9,Au 242.80,0.04
Celda #(F1+F2),Au 242.80,0.091
NE Tubo 2,Au 242.80,0.067
NE Tubo 4,Au 242.80,0.044
NE Tubo 6,Au 242.80,0.009
NE Tubo 7,Au 242.80,0.041
Puntual Noroeste,Au 242.80,0.094
Tubo 3,Au 242.80,0.177
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.016
Especial 5,Au 242.80,0.051
Especial 1,Au 242.80,0.056
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.008
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.001
NE Tubo 1,Au 242.80,0.001
NE Tubo 5,Au 242.80,0.017
Barren Patios,Au 242.80,0.012
