Analista,,,,,,,,,,
Fecha de inicio,14/02/2023 10:44 a. m.  GMT: 14/02/2023 04:44 p. m.,,,,,,,,,
Hoja de trabajo,SA000364_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4937,,mg/L,1.1,0.015,-0.001,0.015,0.0149,0.0152
,BLANCO,0.0041,,mg/L,>100,0.0001,0,0.0003,0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,67.3,0.0003,0.0003,0.0001,0.0003,0.0005
,SA000364-001,0.3192,,mg/L,0.6,0.028,-0.0007,0.0279,0.0282,0.028
,SA000364-002,1.0149,,mg/L,0.1,0.0917,-0.0005,0.0918,0.0916,0.0916
,SA000364-003,1.8793,,mg/L,0.4,0.1717,-0.0002,0.1718,0.1724,0.171
,SA000364-004,0.1545,,mg/L,2.4,0.0135,-0.0005,0.0138,0.0132,0.0135
,SA000364-005,0.5799,,mg/L,0.5,0.0519,-0.0006,0.0522,0.0517,0.0519
,PATRON,0.5009,,mg/L,0.4,0.0159,-0.0001,0.0159,0.0159,0.0158
,SA000364-006,0.1828,,mg/L,1,0.0166,0.0001,0.0165,0.0165,0.0168
,SA000364-007,0.2327,,mg/L,1.1,0.0212,0.0003,0.0213,0.0209,0.0213
,SA000364-008,0.1203,,mg/L,1.7,0.0109,0.0004,0.0109,0.011,0.0107
,SA000364-009,0.1352,,mg/L,1,0.0122,0.0002,0.0121,0.0123,0.0123
,SA000364-010,0.1135,,mg/L,2.8,0.0102,0.0002,0.0102,0.01,0.0105
,PATRON,0.5082,,mg/L,0.5,0.0161,-0.0001,0.0162,0.016,0.0162
,BLANCO,0.001,,mg/L,>100,0,0.001,0.0001,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0006,-0.0001,0.0001,-0.0002
,SA000364-011,0.1021,,mg/L,1.6,0.0093,-0.0001,0.0094,0.0092,0.0092
,SA000364-012,0.1034,,mg/L,3.1,0.0093,-0.0003,0.0091,0.0092,0.0096
,SA000364-013,0.141,,mg/L,2.1,0.0127,0,0.013,0.0126,0.0126
,SA000364-014,0.1047,,mg/L,1.2,0.0094,0.0001,0.0093,0.0094,0.0095
,SA000364-015,0.2287,,mg/L,1.6,0.0209,-0.0001,0.0208,0.0206,0.0212
,PATRON,0.4977,,mg/L,2.2,0.0158,-0.0004,0.0162,0.0156,0.0155
,SA000364-016,0.2062,,mg/L,1,0.0187,0.0001,0.0187,0.0189,0.0185
,SA000364-017,0.2155,,mg/L,1.1,0.0197,0,0.0199,0.0198,0.0195
,SA000364-018,0.0087,,mg/L,12.6,0.0008,0,0.0008,0.0009,0.0007
,SA000364-019,2.3441,,mg/L,0.2,0.23,0.0004,0.2305,0.2294,0.2301
,SA000364-020,0.5784,,mg/L,0.2,0.0542,-0.0004,0.0542,0.0541,0.0544
,PATRON,0.5035,,mg/L,1.5,0.016,-0.0004,0.0162,0.016,0.0157
,BLANCO,0.0091,,mg/L,63.1,0.0003,0.0005,0.0005,0.0003,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0005,0.0001,0.0003,-0.0003
,SA000364-021,0.1462,,mg/L,0.9,0.0133,-0.0002,0.0133,0.0132,0.0134
,SA000364-022,9.0164,,mg/L,0.3,0.0866,-0.0015,0.0866,0.0864,0.0869
,SA000364-023,0.0132,,mg/L,21.6,0.0012,-0.0001,0.0015,0.001,0.0011
,SA000364-024,0.795,,mg/L,0.5,0.0761,0,0.0757,0.0761,0.0764
,SA000364-025,0.2218,,mg/L,0.8,0.0202,-0.0002,0.02,0.0201,0.0204
,PATRON,0.5129,,mg/L,1.3,0.0163,-0.0007,0.0164,0.0163,0.016
,SA000364-026,0.1785,,mg/L,0.7,0.0162,-0.0005,0.0163,0.0161,0.0161
,SA000364-027,0.0368,,mg/L,9.5,0.0033,-0.0005,0.0031,0.0031,0.0037
,SA000364-028,0.0459,,mg/L,2.1,0.0041,-0.0002,0.0042,0.004,0.0042
,SA000364-029,0.1044,,mg/L,0.2,0.0094,-0.0003,0.0094,0.0094,0.0094
,SA000364-030,0.3457,,mg/L,0.9,0.0318,-0.0002,0.032,0.032,0.0315
,PATRON,0.504,,mg/L,0.6,0.016,-0.0006,0.016,0.016,0.0159
,BLANCO,-0.0045,,mg/L,>100,-0.0001,-0.0001,-0.0003,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,89.6,0.0002,-0.0007,0.0005,0.0002,0.0001
,SA000364-031,0.4149,,mg/L,0.1,0.0383,-0.0008,0.0383,0.0384,0.0384
,SA000364-032,0.222,,mg/L,0.3,0.0204,-0.001,0.0204,0.0204,0.0205
,PATRON,0.5028,,mg/L,1.7,0.0159,-0.0011,0.0162,0.016,0.0156
,BLANCO,-0.0006,,mg/L,>100,0,-0.0001,0.0003,-0.0001,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,0.0001,0.0005,0.0002,0
