Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.168
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.033
Celda # 11-B,Au 242.80,0.018
Celda # 11-C,Au 242.80,0.012
Celda # 6-F2,Au 242.80,0.277
Celda #5-9,Au 242.80,0.121
Celda #(F1+F2),Au 242.80,0.168
NE Tubo 1,Au 242.80,0.217
NE Tubo 2,Au 242.80,0.157
NE Tubo 4,Au 242.80,0.017
NE Tubo 5,Au 242.80,0.015
NE Tubo 6,Au 242.80,0.035
NE Tubo 7,Au 242.80,0.008
Puntual Noroeste,Au 242.80,0.05
Barren Patios,Au 242.80,0.006
Cabeza puntual retorno,Au 242.80,0.172
Tubo 3,Au 242.80,0.04
Especial 1,Au 242.80,0.617
Especial 2,Au 242.80,0.11
Especial 3,Au 242.80,0.025
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.512
