Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.722
Comp. Cola Columna,Untitled 000,0.415
Barren,Untitled 000,0.415
Cabeza puntual retorno,Untitled 000,0.759
Columna #1,Untitled 000,0.66
Columna #2,Untitled 000,0.62
Columna #3,Untitled 000,0.488
Columna #4,Untitled 000,0.45
Columna #5,Untitled 000,0.404
Celda # 11-A,Untitled 000,1.301
Celda # 11-B,Untitled 000,0.054
Celda # 11-C,Untitled 000,0.031
Celda #5-9,Untitled 000,1.274
Celda #(F1+F2),Untitled 000,0.317
NE Tubo 1,Untitled 000,0.025
NE Tubo 2,Untitled 000,0.288
NE Tubo 4,Untitled 000,0.246
NE Tubo 5,Untitled 000,0.054
NE Tubo 6,Untitled 000,0.127
NE Tubo 7,Untitled 000,0.588
Puntual Noroeste,Untitled 000,0.283
Barren Patios,Untitled 000,0.414
Tubo 3,Untitled 000,0.348
Especial 1,Untitled 000,4.881
Especial 2,Untitled 000,0.119
Especial 3,Untitled 000,2.594
Especial 4,Untitled 000,4.089
Especial 5,Untitled 000,0.611
