Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.094
Cabeza puntual retorno,Au 242.80,0.095
Celda #(F1+F2),Au 242.80,0.090
Puntual Noroeste,Au 242.80,0.090
Barren Patios,Au 242.80,0.010
Tubo 3,Au 242.80,0.134
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.016
Celda # 11-A,Au 242.80,0.071
Celda # 11-B,Au 242.80,0.037
Celda # 11-C,Au 242.80,0.048
Celda # 6-F2,Au 242.80,0.083
Celda #5-9,Au 242.80,0.050
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.057
NE Tubo 4,Au 242.80,0.058
NE Tubo 5,Au 242.80,0.021
NE Tubo 6,Au 242.80,0.024
NE Tubo 7,Au 242.80,0.078
Especial 1,Au 242.80,0.112
Especial 2,Au 242.80,0.039
Especial 3,Au 242.80,0.009
Especial 4,Au 242.80,0.008
Especial 5,Au 242.80,0.048
