Analista,,,,,,
Fecha de inicio,04/12/2025 05:08 p. m.  GMT: 05/12/2025 12:08 a. m.,,,,,
Hoja de trabajo,EXP000160_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
04/12/2025,05:31:34 p. m.,PATRON,0.9232,,mg/L,0.6
04/12/2025,05:31:52 p. m.,BLANCO,-0.0021,,mg/L,>100
04/12/2025,05:32:02 p. m.,REAGENT BLANK,0,,mg/L,45.5
04/12/2025,05:32:30 p. m.,EXP000160-001,0.0826,,mg/L,2
04/12/2025,05:32:44 p. m.,EXP000160-002,0.0645,,mg/L,1.8
04/12/2025,05:33:02 p. m.,EXP000160-003,0.3216,,mg/L,0.6
04/12/2025,05:33:14 p. m.,EXP000160-004,OVER,R,mg/L,0
04/12/2025,05:33:30 p. m.,EXP000160-005,0.0974,,mg/L,0.3
04/12/2025,05:33:50 p. m.,EXP000160-006,0.0079,,mg/L,15.5
04/12/2025,05:34:56 p. m.,PATRON,0.9198,,mg/L,1.1
04/12/2025,05:35:16 p. m.,EXP000160-007,0.2451,,mg/L,0.4
04/12/2025,05:35:36 p. m.,EXP000160-008,0.1324,,mg/L,1.2
04/12/2025,05:35:52 p. m.,EXP000160-009,0.0723,,mg/L,3.1
04/12/2025,05:36:08 p. m.,EXP000160-010,0.0073,,mg/L,38
04/12/2025,05:36:22 p. m.,EXP000160-011,0.0542,,mg/L,5.4
04/12/2025,05:36:36 p. m.,EXP000160-012,0.4563,,mg/L,1
04/12/2025,05:36:54 p. m.,PATRON,0.9335,,mg/L,0.1
04/12/2025,05:37:14 p. m.,EXP000160-013,0.4536,,mg/L,0.8
04/12/2025,05:37:30 p. m.,EXP000160-014,0.1466,,mg/L,0.4
04/12/2025,05:37:46 p. m.,EXP000160-015,0.241,,mg/L,0.7
04/12/2025,05:38:04 p. m.,EXP000160-016,0.4528,,mg/L,1.4
04/12/2025,05:38:20 p. m.,EXP000160-017,0.157,,mg/L,0.5
04/12/2025,05:38:38 p. m.,EXP000160-018,0.0716,,mg/L,1.1
04/12/2025,05:38:58 p. m.,PATRON,0.9166,,mg/L,0.4
04/12/2025,05:39:20 p. m.,EXP000160-019,OVER,R,mg/L,0
04/12/2025,05:40:02 p. m.,EXP000160-020,0.3701,,mg/L,1.3
04/12/2025,05:40:18 p. m.,EXP000160-021,0.7932,,mg/L,0.6
04/12/2025,05:40:56 p. m.,EXP000160-022,0.1716,,mg/L,1.9
04/12/2025,05:41:08 p. m.,EXP000160-023,0.1059,,mg/L,1.3
04/12/2025,05:41:26 p. m.,EXP000160-024,0.0116,,mg/L,4.1
04/12/2025,05:42:00 p. m.,PATRON,0.9156,,mg/L,0.4
04/12/2025,05:42:16 p. m.,BLANCO,0.0168,,mg/L,19.7
04/12/2025,05:42:28 p. m.,REAGENT BLANK,0,,mg/L,14.7
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
,,,,,,
,,,,,,
04/12/2025,05:46:30 p. m.,EXP000160-004,3.3371,,mg/L,0.6
04/12/2025,05:46:48 p. m.,EXP000160-019,3.9379,,mg/L,0.5
