Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.676
Comp. Cola Columna,Untitled 000,0.335
Barren,Untitled 000,0.343
Cabeza puntual retorno,Untitled 000,0.687
Celda # 11-A,Untitled 000,1.487
Celda # 11-B,Untitled 000,0.078
Celda # 11-C,Untitled 000,0.04
Celda # 6-F2,Untitled 000,0.765
Celda #5-9,Untitled 000,1.619
Celda #(F1+F2),Untitled 000,0.256
NE Tubo 1,Untitled 000,0.031
NE Tubo 2,Untitled 000,0.415
NE Tubo 4,Untitled 000,0.264
NE Tubo 5,Untitled 000,0.074
NE Tubo 6,Untitled 000,0.036
NE Tubo 7,Untitled 000,0.136
Puntual Noroeste,Untitled 000,0.195
Barren Patios,Untitled 000,0.329
Tubo 3,Untitled 000,0.121
Especial 1,Untitled 000,4.409
Especial 2,Untitled 000,0.207
Especial 3,Untitled 000,2.808
Especial 4,Untitled 000,4.629
Especial 5,Untitled 000,1.043
Especial 6,Untitled 000,0.032
