Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.969
Cabeza puntual retorno,Untitled 000,0.938
Celda #(F1+F2),Untitled 000,0.855
Puntual Noroeste,Untitled 000,0.806
Tubo 3,Untitled 000,1.065
Comp. Cola Columna,Untitled 000,0.775
Barren,Untitled 000,0.803
Celda # 11-A,Untitled 000,1.253
Celda # 11-B,Untitled 000,0.048
Celda # 11-C,Untitled 000,0.025
Celda #5-9,Untitled 000,1.422
NE Tubo 1,Untitled 000,0.029
NE Tubo 2,Untitled 000,0.382
NE Tubo 4,Untitled 000,0.111
NE Tubo 5,Untitled 000,0.041
NE Tubo 6,Untitled 000,0.024
NE Tubo 7,Untitled 000,0.446
Barren Patios,Untitled 000,0.728
Especial 1,Untitled 000,1.087
Especial 2,Untitled 000,0.541
Especial 3,Untitled 000,0.045
Especial 4,Untitled 000,0.040
Especial 5,Untitled 000,0.682
Columna #1,Untitled 000,0.956
Columna #2,Untitled 000,0.955
Columna #3,Untitled 000,0.937
Columna #4,Untitled 000,0.947
Columna #5,Untitled 000,0.803
