Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.465
Cabeza puntual retorno,Untitled 000,0.447
Celda #(F1+F2),Untitled 000,0.481
Puntual Noroeste,Untitled 000,0.285
Tubo 3,Untitled 000,0.104
Comp. Cola Columna,Untitled 000,0.366
Barren,Untitled 000,0.338
Celda # 11-A,Untitled 000,0.044
Celda # 11-B,Untitled 000,0.095
Celda # 11-C,Untitled 000,0.039
Celda # 6-F2,Untitled 000,0.880
Celda #5-9,Untitled 000,0.026
NE Tubo 1,Untitled 000,2.624
NE Tubo 2,Untitled 000,0.544
NE Tubo 4,Untitled 000,0.042
NE Tubo 5,Untitled 000,0.082
NE Tubo 6,Untitled 000,0.395
NE Tubo 7,Untitled 000,0.149
Especial 1,Untitled 000,0.019
Especial 2,Untitled 000,0.018
Especial 3,Untitled 000,0.028
Especial 4,Untitled 000,0.031
Especial 5,Untitled 000,0.105
