Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.386
Cabeza puntual retorno,Untitled 000,0.390
Celda #(F1+F2),Untitled 000,0.443
Puntual Noroeste,Untitled 000,0.308
Tubo 3,Untitled 000,0.565
Comp. Cola Columna,Untitled 000,0.224
Barren,Untitled 000,0.255
Celda # 11-A,Untitled 000,0.045
Celda # 11-B,Untitled 000,0.082
Celda # 11-C,Untitled 000,0.030
Celda #5-9,Untitled 000,0.131
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.724
NE Tubo 4,Untitled 000,0.035
NE Tubo 5,Untitled 000,0.023
NE Tubo 6,Untitled 000,0.023
NE Tubo 7,Untitled 000,0.103
Barren Patios,Untitled 000,0.236
Especial 1,Untitled 000,0.718
Especial 2,Untitled 000,0.063
Especial 3,Untitled 000,0.027
Especial 4,Untitled 000,0.026
Especial 5,Untitled 000,0.067
Columna #1,Untitled 000,0.315
Columna #2,Untitled 000,0.305
Columna #3,Untitled 000,0.279
Columna #4,Untitled 000,0.247
Columna #5,Untitled 000,0.202
