Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.13
Cabeza puntual retorno,Au 242.80,0.13
Celda #(F1+F2),Au 242.80,0.102
Puntual Noroeste,Au 242.80,0.106
Tubo 3,Au 242.80,0.129
Comp. Cola Columna,Au 242.80,0.018
Barren,Au 242.80,0.026
Celda # 11-A,Au 242.80,0.001
Celda # 11-B,Au 242.80,0.001
Celda # 11-C,Au 242.80,0.072
Celda #5-9,Au 242.80,0.4
NE Tubo 1,Au 242.80,0.072
NE Tubo 2,Au 242.80,0.046
NE Tubo 4,Au 242.80,0.017
NE Tubo 5,Au 242.80,0.026
NE Tubo 6,Au 242.80,0.021
NE Tubo 7,Au 242.80,0.028
Barren Patios,Au 242.80,0.027
Especial 1,Au 242.80,0.309
Especial 2,Au 242.80,0.315
Especial 3,Au 242.80,0.001
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.385
Columna #1,Au 242.80,0.111
Columna #2,Au 242.80,0.1
Columna #3,Au 242.80,0.08
Columna #4,Au 242.80,0.055
Columna #5,Au 242.80,0.025
