Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.131
Cabeza puntual retorno,Au 242.80,0.129
Celda #(F1+F2),Au 242.80,0.127
Puntual Noroeste,Au 242.80,0.043
Tubo 3,Au 242.80,0.038
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.008
Celda # 11-A,Au 242.80,0.042
Celda # 11-B,Au 242.80,0.009
Celda # 11-C,Au 242.80,0.014
Celda #5-9,Au 242.80,0.061
NE Tubo 1,Au 242.80,0.012
NE Tubo 2,Au 242.80,0.179
NE Tubo 4,Au 242.80,0.026
NE Tubo 5,Au 242.80,0.019
NE Tubo 6,Au 242.80,0.033
NE Tubo 7,Au 242.80,0.015
Barren Patios,Au 242.80,0.013
Especial 1,Au 242.80,0.583
Especial 2,Au 242.80,0.093
Especial 3,Au 242.80,0.038
Especial 4,Au 242.80,0.040
Columna #1,Au 242.80,0.129
Columna #2,Au 242.80,0.063
Columna #3,Au 242.80,0.032
Columna #4,Au 242.80,0.021
Columna #5,Au 242.80,0.012
Especial 5,Au 242.80,0.317
