Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.463
Cabeza puntual retorno,Untitled 000,0.456
Celda #(F1+F2),Untitled 000,0.473
Puntual Noroeste,Untitled 000,0.332
Tubo 3,Untitled 000,0.564
Comp. Cola Columna,Untitled 000,0.389
Barren,Untitled 000,0.389
Celda # 11-A,Untitled 000,0.172
Celda # 11-B,Untitled 000,0.352
Celda # 11-C,Untitled 000,0.025
Celda # 6-F2,Untitled 000,0.314
Celda #5-9,Untitled 000,0.020
NE Tubo 1,Untitled 000,0.018
NE Tubo 2,Untitled 000,0.081
NE Tubo 4,Untitled 000,0.351
NE Tubo 5,Untitled 000,0.100
NE Tubo 6,Untitled 000,0.083
NE Tubo 7,Untitled 000,0.308
Barren Patios,Untitled 000,0.364
Especial 1,Untitled 000,0.036
Especial 2,Untitled 000,0.027
Especial 3,Untitled 000,0.100
Especial 4,Untitled 000,0.433
Especial 5,Untitled 000,0.027
