"Analista",""
"Fecha de inicio","07/12/2025 09:53 a. m.  GMT: 07/12/2025 04:53 p. m."
"Hoja de trabajo","EXP000163_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"07/12/2025","10:08:18 a. m.","PATRON",0.9001,"","mg/L",1.8
"07/12/2025","10:08:30 a. m.","BLANCO",0.0101,"","mg/L",15.5
"07/12/2025","10:08:40 a. m.","REAGENT BLANK",0.0000,"","mg/L",54.9
"07/12/2025","10:08:52 a. m.","EXP000163-001",0.0508,"","mg/L",0.7
"07/12/2025","10:09:02 a. m.","EXP000163-002",0.1197,"","mg/L",2.1
"07/12/2025","10:09:10 a. m.","EXP000163-003",1.4824,"","mg/L",1.9
"07/12/2025","10:09:20 a. m.","EXP000163-004",0.3246,"","mg/L",3.0
"07/12/2025","10:09:30 a. m.","EXP000163-005",0.2858,"","mg/L",0.3
"07/12/2025","10:09:50 a. m.","PATRON",0.8929,"","mg/L",0.9
"07/12/2025","10:10:00 a. m.","EXP000163-007",0.2132,"","mg/L",0.6
"07/12/2025","10:10:10 a. m.","EXP000163-008",0.1826,"","mg/L",1.1
"07/12/2025","10:10:20 a. m.","EXP000163-009",0.0910,"","mg/L",2.2
"07/12/2025","10:10:30 a. m.","EXP000163-010",0.3493,"","mg/L",1.7
"07/12/2025","10:10:40 a. m.","EXP000163-011",0.0047,"","mg/L",">100"
"07/12/2025","10:10:48 a. m.","EXP000163-012",0.3889,"","mg/L",1.0
"07/12/2025","10:11:00 a. m.","PATRON",0.8886,"","mg/L",1.9
"07/12/2025","10:11:24 a. m.","EXP000163-006",0.2088,"","mg/L",0.7
"07/12/2025","10:11:30 a. m.","EXP000163-013","OVER","R","mg/L",0.0
"07/12/2025","10:11:42 a. m.","EXP000163-014",0.2251,"","mg/L",26.8
"07/12/2025","10:11:54 a. m.","EXP000163-015",0.0005,"","mg/L",">100"
"07/12/2025","10:12:04 a. m.","EXP000163-016",0.1154,"","mg/L",1.8
"07/12/2025","10:12:04 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"


"07/12/2025","10:14:12 a. m.","EXP000163-013",3.5920,"","mg/L",0.6
"07/12/2025","10:14:12 a. m.","EXP000163-014","","","mg/L",""
