Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.039
Comp. Cola Columna,Untitled 000,1.26
Barren,Untitled 000,1.248
Cabeza puntual retorno,Untitled 000,2.015
Celda # 11-A,Untitled 000,0.49
Celda # 11-B,Untitled 000,0.043
Celda # 11-C,Untitled 000,0.07
Celda #5-9,Untitled 000,0.283
Celda #(F1+F2),Untitled 000,2.15
NE Tubo 1,Untitled 000,0.035
NE Tubo 2,Untitled 000,0.165
NE Tubo 4,Untitled 000,4.164
NE Tubo 5,Untitled 000,2.241
NE Tubo 6,Untitled 000,0.467
NE Tubo 7,Untitled 000,2.925
Puntual Noroeste,Untitled 000,2.221
Barren Patios,Untitled 000,1.272
Tubo 3,Untitled 000,2.029
Especial 1,Untitled 000,0.056
Especial 2,Untitled 000,0.021
Especial 3,Untitled 000,0.169
Especial 4,Untitled 000,0.583
Especial 5,Untitled 000,0.057
Especial 6,Untitled 000,0.02
Columna #1,Untitled 000,1.977
Columna #2,Untitled 000,1.867
Columna #3,Untitled 000,1.764
Columna #4,Untitled 000,1.538
Columna #5,Untitled 000,1.302
