Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.231
Cabeza puntual retorno,Untitled 000,0.229
Celda #(F1+F2),Untitled 000,0.252
Puntual Noroeste,Untitled 000,0.264
Tubo 3,Untitled 000,0.576
Comp. Cola Columna,Untitled 000,0.189
Barren,Untitled 000,0.171
Celda # 11-A,Untitled 000,0.036
Celda # 11-B,Untitled 000,0.027
Celda # 11-C,Untitled 000,0.021
Celda #5-9,Untitled 000,0.379
NE Tubo 1,Untitled 000,0.020
NE Tubo 2,Untitled 000,0.033
NE Tubo 4,Untitled 000,0.058
NE Tubo 5,Untitled 000,0.033
NE Tubo 6,Untitled 000,0.020
NE Tubo 7,Untitled 000,0.152
Barren Patios,Untitled 000,0.167
Especial 1,Untitled 000,0.057
Especial 2,Untitled 000,0.034
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.040
Especial 5,Untitled 000,0.066
