Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.078
Cabeza puntual retorno,Au 242.80,0.077
Celda #(F1+F2),Au 242.80,0.079
Puntual Noroeste,Au 242.80,0.078
Tubo 3,Au 242.80,0.107
NE Tubo 2,Au 242.80,0.121
NE Tubo 4,Au 242.80,0.025
Especial 1,Au 242.80,0.088
Especial 2,Au 242.80,0.04
Especial 3,Au 242.80,0.013
Especial 4,Au 242.80,0.015
Especial 5,Au 242.80,0.113
Comp. Cola Columna,Au 242.80,0.008
Barren,Au 242.80,0.009
Barren Patios,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.008
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.019
NE Tubo 7,Au 242.80,0.047
Celda # 11-A,Au 242.80,0.022
Celda # 11-B,Au 242.80,0.061
Celda # 11-C,Au 242.80,0.075
Celda # 6-F2,Au 242.80,0.087
Celda #5-9,Au 242.80,0.021
