Sample ID,Analyte Name,Reported Conc (Calib)
Columna #1,Untitled 000,3.29
Columna #2,Untitled 000,3.092
Columna #3,Untitled 000,2.87
Columna #4,Untitled 000,2.558
Columna #5,Untitled 000,2.566
Comp. Cabeza Columna,Untitled 000,3.374
Comp. Cola Columna,Untitled 000,2.128
Barren,Untitled 000,2.047
Cabeza puntual retorno,Untitled 000,3.37
Celda # 11-A,Untitled 000,1.91
Celda # 11-B,Untitled 000,8.549
Celda # 11-C,Untitled 000,7.768
Celda #5-9,Untitled 000,0.044
Celda #(F1+F2),Untitled 000,1.594
NE Tubo 1,Untitled 000,3.085
NE Tubo 2,Untitled 000,0.625
NE Tubo 4,Untitled 000,2.348
NE Tubo 5,Untitled 000,1.239
NE Tubo 6,Untitled 000,0.332
NE Tubo 7,Untitled 000,1.801
Puntual Noroeste,Untitled 000,1.529
Barren Patios,Untitled 000,2.133
Tubo 3,Untitled 000,2.008
Especial 2,Untitled 000,0.07
Especial 3,Untitled 000,0.238
Especial 4,Untitled 000,0.083
Especial 5,Untitled 000,0.047
