Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.417
Comp. Cola Columna,Untitled 000,0.986
Barren,Untitled 000,0.957
Cabeza puntual retorno,Untitled 000,1.417
Celda # 11-A,Untitled 000,0.113
Celda # 11-B,Untitled 000,3.834
Celda # 11-C,Untitled 000,1.152
Celda #5-9,Untitled 000,0.063
Celda #(F1+F2),Untitled 000,1.263
NE Tubo 1,Untitled 000,2.663
NE Tubo 2,Untitled 000,0.696
NE Tubo 4,Untitled 000,2.225
NE Tubo 5,Untitled 000,1.523
NE Tubo 6,Untitled 000,0.286
NE Tubo 7,Untitled 000,1.358
Puntual Noroeste,Untitled 000,1.313
Tubo 3,Untitled 000,1.093
Especial 1,Untitled 000,0.069
Especial 2,Untitled 000,0.175
Especial 3,Untitled 000,0.102
Especial 4,Untitled 000,0.081
Especial 5,Untitled 000,0.362
Especial 6,Untitled 000,0.833
