Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,2.153
Comp. Cola Columna,Untitled 000,1.140
Barren,Untitled 000,1.121
Cabeza puntual retorno,Untitled 000,2.059
Celda # 11-A,Untitled 000,0.129
Celda # 11-B,Untitled 000,0.042
Celda # 11-C,Untitled 000,0.021
Celda # 6-F2,Untitled 000,0.023
Celda #5-9,Untitled 000,0.609
Celda #(F1+F2),Untitled 000,2.529
NE Tubo 1,Untitled 000,0.037
NE Tubo 2,Untitled 000,1.840
NE Tubo 4,Untitled 000,2.515
NE Tubo 5,Untitled 000,0.572
NE Tubo 6,Untitled 000,3.130
NE Tubo 7,Untitled 000,0.372
Puntual Noroeste,Untitled 000,2.395
Barren Patios,Untitled 000,1.172
Tubo 3,Untitled 000,2.976
Especial 1,Untitled 000,0.109
Especial 2,Untitled 000,0.031
Especial 3,Untitled 000,0.119
Especial 4,Untitled 000,0.389
Especial 5,Untitled 000,0.052
Especial 6,Untitled 000,0.010
