Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.103
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.007
Cabeza puntual retorno,Au 242.80,0.102
Celda # 11-A,Au 242.80,0.022
Celda # 11-B,Au 242.80,0.028
Celda # 11-C,Au 242.80,0.012
Celda # 6-F2,Au 242.80,0.027
Celda #5-9,Au 242.80,0.02
Celda #(F1+F2),Au 242.80,0.116
NE Tubo 1,Au 242.80,0.032
NE Tubo 2,Au 242.80,0.051
NE Tubo 4,Au 242.80,0.113
NE Tubo 5,Au 242.80,0.087
NE Tubo 6,Au 242.80,0.046
NE Tubo 7,Au 242.80,0.102
Puntual Noroeste,Au 242.80,0.121
Barren Patios,Au 242.80,0.013
Tubo 3,Au 242.80,0.194
Especial 1,Au 242.80,0.089
Especial 2,Au 242.80,0.055
Especial 3,Au 242.80,0.095
Especial 4,Au 242.80,0.082
Especial 5,Au 242.80,0.053
