Analista,,,,,,
Fecha de inicio,26/12/2025 04:49 a. m.  GMT: 26/12/2025 11:49 a. m.,,,,,
Hoja de trabajo,LC006062_24,,,,,
Comentario,,,,,,
Métodos,"Au,Au",,,,,
,,,,,,
Método: Au (Llama),,,,,,
,,,,,,
26/12/2025,04:57:52 a. m.,PATRON,0.8925,,mg/L,0.8
26/12/2025,04:58:04 a. m.,BLANCO,0.0056,,mg/L,51.8
26/12/2025,04:58:14 a. m.,REAGENT BLANK,0,,mg/L,54.8
26/12/2025,04:58:28 a. m.,LC006062-001,0.0794,,mg/L,2.2
26/12/2025,04:58:44 a. m.,LC006062-002,0.1617,,mg/L,0.9
26/12/2025,04:58:56 a. m.,LC006062-003,0.0641,,mg/L,1.5
26/12/2025,04:59:12 a. m.,LC006062-004,0.2599,,mg/L,0.7
26/12/2025,04:59:24 a. m.,LC006062-005,0.3171,,mg/L,0.6
26/12/2025,04:59:38 a. m.,LC006062-006,0.242,,mg/L,0.4
26/12/2025,04:59:52 a. m.,PATRON,0.8736,,mg/L,0.5
26/12/2025,05:00:08 a. m.,LC006062-007,0.1134,,mg/L,1.3
26/12/2025,05:00:22 a. m.,LC006062-008,0.0075,,mg/L,23.8
26/12/2025,05:00:38 a. m.,LC006062-009,0.0697,,mg/L,1.7
26/12/2025,05:00:52 a. m.,LC006062-010,0.0054,,mg/L,30.4
26/12/2025,05:01:08 a. m.,LC006062-011,0.016,,mg/L,11.6
26/12/2025,05:01:24 a. m.,LC006062-012,0.0051,,mg/L,8.2
26/12/2025,05:01:38 a. m.,PATRON,0.8764,,mg/L,0.9
26/12/2025,05:01:54 a. m.,LC006062-013,0.8092,,mg/L,0.3
26/12/2025,05:02:08 a. m.,LC006062-014,0.4442,,mg/L,0.5
26/12/2025,05:02:20 a. m.,LC006062-015,0.3173,,mg/L,1.2
26/12/2025,05:02:34 a. m.,LC006062-016,0.1044,,mg/L,1.7
26/12/2025,05:02:48 a. m.,LC006062-017,0.2496,,mg/L,0.6
26/12/2025,05:03:00 a. m.,LC006062-018,0.2257,,mg/L,0.7
26/12/2025,05:03:40 a. m.,LC006062-019,0.1264,,mg/L,1
26/12/2025,05:03:52 a. m.,LC006062-020,0.1368,,mg/L,1.7
26/12/2025,05:04:26 a. m.,BLANCO,-0.0042,,mg/L,43.7
26/12/2025,05:04:34 a. m.,REAGENT BLANK,0,,mg/L,>100
26/12/2025,05:06:22 a. m.,PATRON,0.8926,,mg/L,0.6
26/12/2025,05:06:30 a. m.,PATRON,0.8917,,mg/L,1.1
,,,,,,
Método: Au AU ALTO (Llama),,,,,,
