Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.442
Cabeza puntual retorno,Untitled 000,0.435
Celda #(F1+F2),Untitled 000,0.475
Puntual Noroeste,Untitled 000,0.511
Tubo 3,Untitled 000,0.672
Comp. Cola Columna,Untitled 000,0.326
Barren,Untitled 000,0.342
Celda # 11-A,Untitled 000,0.301
Celda # 11-B,Untitled 000,0.066
Celda # 11-C,Untitled 000,0.414
Celda # 6-F2,Untitled 000,0.3
Celda #5-9,Untitled 000,0.114
NE Tubo 1,Untitled 000,0.015
NE Tubo 2,Untitled 000,0.169
NE Tubo 4,Untitled 000,1.076
NE Tubo 6,Untitled 000,0.097
NE Tubo 7,Untitled 000,0.306
Barren Patios,Untitled 000,0.337
Especial 1,Untitled 000,0.025
Especial 2,Untitled 000,0.024
Especial 3,Untitled 000,0.282
Especial 4,Untitled 000,0.293
Especial 5,Untitled 000,0.033
