Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.485
Comp. Cola Columna,Untitled 000,0.386
Barren,Untitled 000,0.324
Cabeza puntual retorno,Untitled 000,0.487
Celda # 11-A,Untitled 000,0.063
Celda # 11-B,Untitled 000,0.042
Celda # 11-C,Untitled 000,0.039
Celda # 6-F2,Untitled 000,0.931
Celda #5-9,Untitled 000,0.371
Celda #(F1+F2),Untitled 000,0.511
NE Tubo 1,Untitled 000,0.038
NE Tubo 2,Untitled 000,0.661
NE Tubo 4,Untitled 000,0.359
NE Tubo 5,Untitled 000,0.118
NE Tubo 6,Untitled 000,0.09
NE Tubo 7,Untitled 000,0.163
Puntual Noroeste,Untitled 000,0.453
Barren Patios,Untitled 000,0.35
Tubo 3,Untitled 000,0.698
Especial 1,Untitled 000,0.055
Especial 2,Untitled 000,0.056
Especial 3,Untitled 000,0.075
Especial 4,Untitled 000,0.081
Especial 5,Untitled 000,0.071
Especial 6,Untitled 000,0.039
