"Analista",""
"Fecha de inicio","14/01/2026 02:33 a. m.  GMT: 14/01/2026 09:33 a. m."
"Hoja de trabajo","EXP000203_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"14/01/2026","02:37:08 a. m.","PATRON",0.8968,"","mg/L",0.4
"14/01/2026","02:37:18 a. m.","BLANCO",0.0095,"","mg/L",35.8
"14/01/2026","02:37:28 a. m.","REAGENT BLANK",0.0000,"","mg/L",39.5
"14/01/2026","02:37:42 a. m.","EXP000203-001",0.1737,"","mg/L",1.0
"14/01/2026","02:37:52 a. m.","EXP000203-002",0.2016,"","mg/L",1.1
"14/01/2026","02:38:02 a. m.","EXP000203-003",0.4497,"","mg/L",0.7
"14/01/2026","02:38:10 a. m.","EXP000203-004",0.0017,"","mg/L",55.8
"14/01/2026","02:38:22 a. m.","EXP000203-005",0.0288,"","mg/L",6.6
"14/01/2026","02:38:32 a. m.","EXP000203-006",0.0255,"","mg/L",1.9
"14/01/2026","02:38:42 a. m.","PATRON",0.8826,"","mg/L",0.3
"14/01/2026","02:38:54 a. m.","EXP000203-007",0.0761,"","mg/L",0.4
"14/01/2026","02:39:06 a. m.","EXP000203-008",0.3543,"","mg/L",0.6
"14/01/2026","02:39:16 a. m.","EXP000203-009",0.1344,"","mg/L",0.4
"14/01/2026","02:39:26 a. m.","EXP000203-010",0.1348,"","mg/L",0.8
"14/01/2026","02:39:48 a. m.","EXP000203-012",0.0903,"","mg/L",1.6
"14/01/2026","02:40:00 a. m.","PATRON",0.8735,"","mg/L",0.4
"14/01/2026","02:40:12 a. m.","EXP000203-013",0.0666,"","mg/L",2.3
"14/01/2026","02:40:26 a. m.","EXP000203-014",1.1237,"","mg/L",0.9
"14/01/2026","02:40:36 a. m.","EXP000203-015",0.3791,"","mg/L",0.3
"14/01/2026","02:40:48 a. m.","EXP000203-016",0.1483,"","mg/L",1.6
"14/01/2026","02:40:58 a. m.","EXP000203-017",0.0452,"","mg/L",1.2
"14/01/2026","02:41:06 a. m.","EXP000203-018",0.0473,"","mg/L",0.7
"14/01/2026","02:41:40 a. m.","PATRON",0.8690,"","mg/L",0.5
"14/01/2026","02:41:52 a. m.","EXP000203-019",0.0322,"","mg/L",2.5
"14/01/2026","02:42:26 a. m.","EXP000203-011",0.0051,"","mg/L",4.6
"14/01/2026","02:42:26 a. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

