Sample ID,Analyte Name,Reported Conc (Calib)
Columna #1,Untitled 000,0.574
Columna #2,Untitled 000,0.553
Columna #3,Untitled 000,0.518
Columna #4,Untitled 000,0.489
Columna #5,Untitled 000,0.459
Comp. Cabeza Columna,Untitled 000,0.608
Comp. Cola Columna,Untitled 000,0.54
Barren,Untitled 000,0.497
Cabeza puntual retorno,Untitled 000,0.562
Celda # 11-A,Untitled 000,0.067
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,0.06
Celda #5-9,Untitled 000,1.018
Celda #(F1+F2),Untitled 000,0.514
NE Tubo 1,Untitled 000,0.03
NE Tubo 2,Untitled 000,0.764
NE Tubo 4,Untitled 000,0.731
NE Tubo 5,Untitled 000,0.284
NE Tubo 6,Untitled 000,0.105
NE Tubo 7,Untitled 000,0.23
Puntual Noroeste,Untitled 000,0.462
Barren Patios,Untitled 000,0.427
Tubo 3,Untitled 000,0.453
Especial 1,Untitled 000,0.041
Especial 2,Untitled 000,0.049
Especial 3,Untitled 000,0.047
Especial 4,Untitled 000,0.071
Especial 5,Untitled 000,0.087
Especial 6,Untitled 000,0.018
