"Analista",""
"Fecha de inicio","03/12/2025 12:51 p. m.  GMT: 03/12/2025 07:51 p. m."
"Hoja de trabajo","EXP000159_24"
"Comentario",""
"Métodos","Au,Au"

"Método: Au (Llama)"

"03/12/2025","12:54:40 p. m.","PATRON",0.9137,"","mg/L",1.1
"03/12/2025","12:54:52 p. m.","BLANCO",0.0129,"","mg/L",19.1
"03/12/2025","12:55:04 p. m.","REAGENT BLANK",0.0000,"","mg/L",43.7
"03/12/2025","12:55:16 p. m.","EXP000159-001",0.2167,"","mg/L",0.6
"03/12/2025","12:55:28 p. m.","EXP000159-002",0.0004,"","mg/L",">100"
"03/12/2025","12:55:40 p. m.","EXP000159-003",0.0667,"","mg/L",1.1
"03/12/2025","12:55:48 p. m.","EXP000159-004",0.1236,"","mg/L",1.2
"03/12/2025","12:55:58 p. m.","EXP000159-005",0.2091,"","mg/L",1.1
"03/12/2025","12:56:08 p. m.","EXP000159-006",0.3863,"","mg/L",0.9
"03/12/2025","12:57:00 p. m.","PATRON",0.8780,"","mg/L",0.2
"03/12/2025","12:57:12 p. m.","EXP000159-007",0.5437,"","mg/L",1.0
"03/12/2025","12:57:20 p. m.","EXP000159-008",0.0041,"","mg/L",">100"
"03/12/2025","12:57:30 p. m.","EXP000159-009",0.3772,"","mg/L",0.8
"03/12/2025","12:57:42 p. m.","EXP000159-010",0.8523,"","mg/L",0.3
"03/12/2025","12:57:52 p. m.","EXP000159-011",0.1560,"","mg/L",2.1
"03/12/2025","12:58:02 p. m.","EXP000159-012",0.3073,"","mg/L",0.5
"03/12/2025","12:58:14 p. m.","PATRON",0.8830,"","mg/L",0.7
"03/12/2025","12:58:24 p. m.","EXP000159-013",0.2389,"","mg/L",1.0
"03/12/2025","12:58:34 p. m.","EXP000159-014",0.1484,"","mg/L",0.4
"03/12/2025","12:58:44 p. m.","EXP000159-015",0.0514,"","mg/L",4.4
"03/12/2025","12:59:04 p. m.","EXP000159-017",0.1027,"","mg/L",1.8
"03/12/2025","12:59:14 p. m.","EXP000159-018",0.1296,"","mg/L",0.8
"03/12/2025","12:59:38 p. m.","EXP000159-016",0.0520,"","mg/L",2.3
"03/12/2025","12:59:50 p. m.","PATRON",0.8714,"","mg/L",0.8
"03/12/2025","01:00:02 p. m.","EXP000159-019",0.4321,"","mg/L",1.0
"03/12/2025","01:00:02 p. m.","PATRON","","","mg/L",""

"Método: Au AU ALTO (Llama)"

