Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.161
Cabeza puntual retorno,Au 242.80,0.160
Celda #(F1+F2),Au 242.80,0.173
Puntual Noroeste,Au 242.80,0.179
Barren Patios,Au 242.80,0.016
Tubo 3,Au 242.80,0.139
Comp. Cola Columna,Au 242.80,0.014
Barren,Au 242.80,0.011
Celda # 11-A,Au 242.80,0.101
Celda # 11-B,Au 242.80,0.014
Celda # 11-C,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.054
Celda #5-9,Au 242.80,0.018
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.232
NE Tubo 4,Au 242.80,0.190
NE Tubo 5,Au 242.80,0.196
NE Tubo 6,Au 242.80,0.209
NE Tubo 7,Au 242.80,0.066
Especial 1,Au 242.80,0.030
Especial 2,Au 242.80,0.054
Especial 3,Au 242.80,0.083
Especial 4,Au 242.80,0.064
Especial 5,Au 242.80,0.050
