Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.244
Cabeza puntual retorno,Ag 328.07,0.225
Celda #(F1+F2),Ag 328.07,0.264
Puntual Noroeste,Ag 328.07,0.332
Tubo 3,Ag 328.07,0.491
Comp. Cola Columna,Ag 328.07,0.131
Barren,Ag 328.07,0.145
Celda # 11-A,Ag 328.07,0.017
Celda # 11-B,Ag 328.07,0.028
Celda # 11-C,Ag 328.07,0.033
Celda #5-9,Ag 328.07,0.024
NE Tubo 1,Ag 328.07,0.291
NE Tubo 2,Ag 328.07,0.025
NE Tubo 4,Ag 328.07,0.101
NE Tubo 5,Ag 328.07,0.023
NE Tubo 6,Ag 328.07,0.013
NE Tubo 7,Ag 328.07,1.116
Barren Patios,Ag 328.07,0.133
Especial 1,Ag 328.07,0.022
Especial 2,Ag 328.07,0.035
Especial 3,Ag 328.07,0.022
Especial 4,Ag 328.07,0.021
Especial 5,Ag 328.07,0.032
Columna #1,Ag 328.07,0.202
Columna #2,Ag 328.07,0.187
Columna #3,Ag 328.07,0.161
Columna #4,Ag 328.07,0.144
Columna #5,Ag 328.07,0.125
