Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.133
Cabeza puntual retorno,Au 242.80,0.132
Celda #(F1+F2),Au 242.80,0.105
Puntual Noroeste,Au 242.80,0.108
Tubo 3,Au 242.80,0.133
Especial 1,Au 242.80,0.308
Especial 2,Au 242.80,0.311
Especial 5,Au 242.80,0.386
Celda #5-9,Au 242.80,0.409
Comp. Cola Columna,Au 242.80,0.022
Barren,Au 242.80,0.025
Celda # 11-A,Au 242.80,0.002
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.073
Celda # 6-F2,Au 242.80,0.02
NE Tubo 1,Au 242.80,0.077
NE Tubo 2,Au 242.80,0.041
NE Tubo 4,Au 242.80,0.016
NE Tubo 5,Au 242.80,0.023
NE Tubo 6,Au 242.80,0.018
NE Tubo 7,Au 242.80,0.025
Barren Patios,Au 242.80,0.026
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.002
