Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.459
Comp. Cola Columna,Untitled 000,0.685
Barren,Untitled 000,0.609
Cabeza puntual retorno,Untitled 000,1.389
Celda # 11-A,Untitled 000,0.088
Celda # 11-B,Untitled 000,0.059
Celda # 11-C,Untitled 000,0.032
Celda # 6-F2,Untitled 000,5.47
Celda #5-9,Untitled 000,0.042
Celda #(F1+F2),Untitled 000,1.408
NE Tubo 1,Untitled 000,5.187
NE Tubo 2,Untitled 000,0.554
NE Tubo 4,Untitled 000,1.148
NE Tubo 5,Untitled 000,0.294
NE Tubo 6,Untitled 000,0.143
NE Tubo 7,Untitled 000,1.258
Puntual Noroeste,Untitled 000,1.282
Barren Patios,Untitled 000,0.428
Tubo 3,Untitled 000,2.113
Especial 1,Untitled 000,0.059
Especial 2,Untitled 000,0.037
Especial 3,Untitled 000,0.086
Especial 4,Untitled 000,0.082
Especial 5,Untitled 000,0.037
Especial 6,Untitled 000,0.018
