Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.984
Comp. Cola Columna,Untitled 000,1.501
Barren,Untitled 000,1.445
Cabeza puntual retorno,Untitled 000,1.942
Celda # 11-A,Untitled 000,0.429
Celda # 11-B,Untitled 000,0.064
Celda # 11-C,Untitled 000,0.063
Celda #5-9,Untitled 000,0.24
Celda #(F1+F2),Untitled 000,1.985
NE Tubo 1,Untitled 000,0.048
NE Tubo 2,Untitled 000,0.155
NE Tubo 4,Untitled 000,4.112
NE Tubo 5,Untitled 000,2.063
NE Tubo 6,Untitled 000,0.398
NE Tubo 7,Untitled 000,2.468
Puntual Noroeste,Untitled 000,1.954
Barren Patios,Untitled 000,1.27
Tubo 3,Untitled 000,1.648
Especial 1,Untitled 000,0.062
Especial 2,Untitled 000,0.036
Especial 3,Untitled 000,0.14
Especial 4,Untitled 000,0.483
Especial 5,Untitled 000,0.053
Especial 6,Untitled 000,0.02
Columna #1,Untitled 000,1.625
Columna #2,Untitled 000,1.572
Columna #3,Untitled 000,1.477
Columna #4,Untitled 000,1.345
Columna #5,Untitled 000,1.267
