Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.36
Cabeza puntual retorno,Ag 328.07,0.323
Celda #(F1+F2),Ag 328.07,0.369
Puntual Noroeste,Ag 328.07,0.127
Tubo 3,Ag 328.07,0.281
NE Tubo 2,Ag 328.07,0.167
NE Tubo 4,Ag 328.07,0.053
Especial 1,Ag 328.07,0.222
Especial 2,Ag 328.07,0.209
Especial 3,Ag 328.07,0.054
Especial 4,Ag 328.07,0.032
Especial 5,Ag 328.07,0.161
Columna #1,Ag 328.07,0.318
Columna #2,Ag 328.07,0.294
Columna #3,Ag 328.07,0.269
Columna #4,Ag 328.07,0.236
Columna #5,Ag 328.07,0.21
Comp. Cola Columna,Ag 328.07,0.232
Barren,Ag 328.07,0.237
Barren Patios,Ag 328.07,0.221
Barren 2,Ag 328.07,0.228
NE Tubo 1,Ag 328.07,0.021
NE Tubo 5,Ag 328.07,0.021
NE Tubo 6,Ag 328.07,0.015
NE Tubo 7,Ag 328.07,0.122
Celda # 11-A,Ag 328.07,0.031
Celda # 11-B,Ag 328.07,0.022
Celda # 11-C,Ag 328.07,0.19
Celda #5-9,Ag 328.07,0.116
