Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.16
Cabeza puntual retorno,Au 242.80,0.161
Celda #(F1+F2),Au 242.80,0.173
Comp. Cola Columna,Au 242.80,0.005
Barren,Au 242.80,0.006
Celda # 11-A,Au 242.80,0.094
Celda # 11-B,Au 242.80,0.051
Celda # 11-C,Au 242.80,0.07
Celda #5-9,Au 242.80,0.02
Especial 1,Au 242.80,0.03
Especial 2,Au 242.80,0.027
Especial 3,Au 242.80,0.214
Especial 4,Au 242.80,0.223
Especial 5,Au 242.80,0.032
Columna #1,Au 242.80,0.157
Columna #2,Au 242.80,0.102
Columna #3,Au 242.80,0.057
Columna #4,Au 242.80,0.032
Columna #5,Au 242.80,0.016
NE Tubo 1,Au 242.80,0.006
NE Tubo 2,Au 242.80,0.091
NE Tubo 4,Au 242.80,0.261
NE Tubo 5,Au 242.80,0.202
NE Tubo 6,Au 242.80,0.094
NE Tubo 7,Au 242.80,0.119
Puntual Noroeste,Au 242.80,0.206
Barren Patios,Au 242.80,0.003
Tubo 3,Au 242.80,0.319
