Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.102
Cabeza puntual retorno,Au 242.80,0.101
Celda #(F1+F2),Au 242.80,0.102
Puntual Noroeste,Au 242.80,0.103
Barren Patios,Au 242.80,0.012
Tubo 3,Au 242.80,0.151
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.092
Celda # 11-B,Au 242.80,0.035
Celda # 11-C,Au 242.80,0.010
Celda #5-9,Au 242.80,0.053
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.062
NE Tubo 4,Au 242.80,0.073
NE Tubo 5,Au 242.80,0.022
NE Tubo 6,Au 242.80,0.024
NE Tubo 7,Au 242.80,0.076
Especial 1,Au 242.80,0.099
Especial 2,Au 242.80,0.032
Especial 3,Au 242.80,0.016
Especial 4,Au 242.80,0.017
Especial 5,Au 242.80,0.041
Columna #1,Au 242.80,0.076
Columna #2,Au 242.80,0.051
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.020
Columna #5,Au 242.80,0.014
