Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.247
Cabeza puntual retorno,Untitled 000,0.222
Celda #(F1+F2),Untitled 000,0.241
Puntual Noroeste,Untitled 000,0.256
Tubo 3,Untitled 000,0.528
NE Tubo 2,Untitled 000,0.043
NE Tubo 4,Untitled 000,0.056
Especial 1,Untitled 000,0.059
Especial 2,Untitled 000,0.04
Especial 3,Untitled 000,0.042
Especial 4,Untitled 000,0.039
Especial 5,Untitled 000,0.065
Columna #1,Untitled 000,0.192
Columna #2,Untitled 000,0.188
Columna #3,Untitled 000,0.182
Columna #4,Untitled 000,0.176
Columna #5,Untitled 000,0.15
Comp. Cola Columna,Untitled 000,0.174
Barren,Untitled 000,0.141
Barren Patios,Untitled 000,0.138
NE Tubo 1,Untitled 000,0.021
NE Tubo 5,Untitled 000,0.027
NE Tubo 6,Untitled 000,0.022
NE Tubo 7,Untitled 000,0.135
Celda # 11-A,Untitled 000,0.029
Celda # 11-B,Untitled 000,0.024
Celda # 11-C,Untitled 000,0.022
Celda #5-9,Untitled 000,0.335
