Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Untitled 000,0.632
Columna #2,Untitled 000,0.571
Columna #3,Untitled 000,0.511
Columna #4,Untitled 000,0.445
Columna #5,Untitled 000,0.463
Comp. Cabeza Columna,Untitled 000,0.598
Comp. Cola Columna,Untitled 000,0.433
Barren,Untitled 000,0.374
Cabeza puntual retorno,Untitled 000,0.572
Celda # 11-A,Untitled 000,0.249
Celda # 11-B,Untitled 000,0.173
Celda # 11-C,Untitled 000,0.095
Celda #5-9,Untitled 000,0.673
Celda #(F1+F2),Untitled 000,0.594
NE Tubo 1,Untitled 000,0.023
NE Tubo 2,Untitled 000,0.356
NE Tubo 4,Untitled 000,0.307
NE Tubo 5,Untitled 000,0.043
NE Tubo 6,Untitled 000,0.505
NE Tubo 7,Untitled 000,0.298
Puntual Noroeste,Untitled 000,0.596
Barren Patios,Untitled 000,0.335
Tubo 3,Untitled 000,0.856
Especial 1,Untitled 000,2.525
Especial 2,Untitled 000,0.065
Especial 3,Untitled 000,0.032
Especial 4,Untitled 000,0.032
Especial 5,Untitled 000,0.063
