Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.062
Cabeza puntual retorno,Au 242.80,0.063
Celda #(F1+F2),Au 242.80,0.057
Puntual Noroeste,Au 242.80,0.056
Tubo 3,Au 242.80,0.061
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.003
Celda # 11-A,Au 242.80,0.02
Celda # 11-B,Au 242.80,0.019
Celda # 11-C,Au 242.80,0.169
Celda # 6-F2,Au 242.80,0.022
Celda #5-9,Au 242.80,0.183
NE Tubo 1,Au 242.80,0.155
NE Tubo 2,Au 242.80,0.071
NE Tubo 4,Au 242.80,0.023
NE Tubo 5,Au 242.80,0.005
NE Tubo 6,Au 242.80,0.048
NE Tubo 7,Au 242.80,0.03
Barren Patios,Au 242.80,0.007
Especial 1,Au 242.80,0.14
Especial 2,Au 242.80,0.132
Especial 3,Au 242.80,0.002
Especial 4,Au 242.80,0.001
Especial 5,Au 242.80,0.113
