Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.690
Comp. Cola Columna,Untitled 000,0.472
Barren,Untitled 000,0.442
Cabeza puntual retorno,Untitled 000,0.680
Celda # 11-A,Untitled 000,0.061
Celda # 11-B,Untitled 000,0.038
Celda # 11-C,Untitled 000,0.056
Celda #5-9,Untitled 000,1.965
Celda #(F1+F2),Untitled 000,0.659
NE Tubo 1,Untitled 000,0.043
NE Tubo 2,Untitled 000,0.591
NE Tubo 4,Untitled 000,1.326
NE Tubo 5,Untitled 000,0.654
NE Tubo 6,Untitled 000,0.143
NE Tubo 7,Untitled 000,0.249
Puntual Noroeste,Untitled 000,0.620
Barren Patios,Untitled 000,0.432
Tubo 3,Untitled 000,0.471
Especial 1,Untitled 000,0.160
Especial 2,Untitled 000,0.131
Especial 3,Untitled 000,0.049
Especial 4,Untitled 000,0.053
Especial 5,Untitled 000,0.549
Columna #1,Untitled 000,0.692
Columna #2,Untitled 000,0.669
Columna #3,Untitled 000,0.637
Columna #4,Untitled 000,0.586
Columna #5,Untitled 000,0.473
