Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,2.293
Comp. Cola Columna,Untitled 000,1.351
Barren,Untitled 000,1.167
Cabeza puntual retorno,Untitled 000,2.230
Celda # 11-A,Untitled 000,0.363
Celda # 11-B,Untitled 000,0.041
Celda # 11-C,Untitled 000,0.030
Celda # 6-F2,Untitled 000,0.034
Celda #5-9,Untitled 000,1.157
Celda #(F1+F2),Untitled 000,2.457
NE Tubo 1,Untitled 000,0.030
NE Tubo 2,Untitled 000,1.005
NE Tubo 4,Untitled 000,2.812
NE Tubo 5,Untitled 000,2.035
NE Tubo 6,Untitled 000,2.165
NE Tubo 7,Untitled 000,0.435
Puntual Noroeste,Untitled 000,2.508
Barren Patios,Untitled 000,1.266
Tubo 3,Untitled 000,2.451
Especial 1,Untitled 000,1.692
Especial 2,Untitled 000,0.036
Especial 3,Untitled 000,0.760
Especial 4,Untitled 000,2.916
Especial 5,Untitled 000,0.274
