Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.52
Comp. Cola Columna,Untitled 000,1.16
Barren,Untitled 000,1.162
Cabeza puntual retorno,Untitled 000,1.525
Celda # 11-A,Untitled 000,0.069
Celda # 11-B,Untitled 000,0.039
Celda # 11-C,Untitled 000,0.486
Celda # 6-F2,Untitled 000,0.027
Celda #5-9,Untitled 000,0.137
Celda #(F1+F2),Untitled 000,1.722
NE Tubo 1,Untitled 000,0.027
NE Tubo 2,Untitled 000,0.132
NE Tubo 4,Untitled 000,4.081
NE Tubo 5,Untitled 000,1.317
NE Tubo 6,Untitled 000,0.195
NE Tubo 7,Untitled 000,1.361
Puntual Noroeste,Untitled 000,1.487
Barren Patios,Untitled 000,1.009
Tubo 3,Untitled 000,1.482
Especial 1,Untitled 000,0.044
Especial 2,Untitled 000,0.023
Especial 3,Untitled 000,0.056
Especial 4,Untitled 000,0.063
Especial 5,Untitled 000,0.042
Especial 6,Untitled 000,0.013
