Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.146
Cabeza puntual retorno,Au 242.80,0.144
Celda # 11-A,Au 242.80,0.049
Celda # 11-B,Au 242.80,0.119
Celda # 11-C,Au 242.80,0.078
Celda # 6-F2,Au 242.80,0.038
Celda #(F1+F2),Au 242.80,0.139
NE Tubo 2,Au 242.80,0.087
NE Tubo 4,Au 242.80,0.117
NE Tubo 5,Au 242.80,0.015
NE Tubo 6,Au 242.80,0.026
NE Tubo 7,Au 242.80,0.126
Puntual Noroeste,Au 242.80,0.145
Tubo 3,Au 242.80,0.189
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.013
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.011
Celda #5-9,Au 242.80,0.03
Especial 1,Au 242.80,0.118
Especial 2,Au 242.80,0.088
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.02
Especial 5,Au 242.80,0.058
