Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.147
Cabeza puntual retorno,Au 242.80,0.147
Celda #(F1+F2),Au 242.80,0.155
Puntual Noroeste,Au 242.80,0.128
Tubo 3,Au 242.80,0.204
NE Tubo 2,Au 242.80,0.122
NE Tubo 4,Au 242.80,0.025
Especial 1,Au 242.80,0.162
Especial 2,Au 242.80,0.082
Especial 3,Au 242.80,0.035
Especial 4,Au 242.80,0.034
Especial 5,Au 242.80,0.155
Columna #1,Au 242.80,0.104
Columna #2,Au 242.80,0.067
Columna #3,Au 242.80,0.052
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.011
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.013
Barren Patios,Au 242.80,0.014
NE Tubo 1,Au 242.80,0.533
NE Tubo 5,Au 242.80,0.016
NE Tubo 6,Au 242.80,0.009
NE Tubo 7,Au 242.80,0.061
Celda # 11-A,Au 242.80,0.022
Celda # 11-B,Au 242.80,0.007
Celda # 11-C,Au 242.80,0.013
Celda #5-9,Au 242.80,0.076
