Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cab Columna,Untitled 000,0.924
Comp. Cola Columna,Untitled 000,0.481
Barren,Untitled 000,0.506
Cabeza puntual retorno,Untitled 000,0.917
Celda # 11-A,Untitled 000,0.363
Celda # 11-B,Untitled 000,0.928
Celda # 11-C,Untitled 000,0.962
Celda # 6-F2,Untitled 000,0.06
Celda #5-9,Untitled 000,0.85
Celda #(F1+F2),Untitled 000,0.913
NE Tubo 1,Untitled 000,0.036
NE Tubo 2,Untitled 000,0.434
NE Tubo 4,Untitled 000,0.583
NE Tubo 5,Untitled 000,0.049
NE Tubo 6,Untitled 000,0.432
NE Tubo 7,Untitled 000,0.777
Puntual Noroeste,Untitled 000,0.972
Barren Patios,Untitled 000,0.509
Tubo 3,Untitled 000,1.327
Especial 1,Untitled 000,1.745
Especial 2,Untitled 000,0.191
Especial 3,Untitled 000,0.041
Especial 4,Untitled 000,0.048
Especial 5,Untitled 000,0.075
Especial 6,Untitled 000,0.054
