"Analyst",""
"Date Started","5/5/2025 10:43 PM  GMT: 5/6/2025 5:43 AM"
"Worksheet","LC004391_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/5/2025","11:22:02 PM","PATRON",0.9088,"","mg/L",1.3
"5/5/2025","11:22:22 PM","BLANCO",0.0014,"","mg/L",">100"
"5/5/2025","11:22:32 PM","REAGENT BLANK",0.0000,"","mg/L",48.5
"5/5/2025","11:22:56 PM","LC004391-001",0.2998,"","mg/L",0.6
"5/5/2025","11:23:14 PM","LC004391-002",0.0964,"","mg/L",1.0
"5/5/2025","11:23:30 PM","LC004391-003",0.0419,"","mg/L",2.1
"5/5/2025","11:23:46 PM","LC004391-004",0.0295,"","mg/L",4.0
"5/5/2025","11:24:02 PM","LC004391-005",0.0389,"","mg/L",2.4
"5/5/2025","11:24:18 PM","LC004391-006",0.0005,"","mg/L",41.7
"5/5/2025","11:24:36 PM","PATRON",0.8975,"","mg/L",1.4
"5/5/2025","11:24:56 PM","LC004391-007",0.0816,"","mg/L",1.3
"5/5/2025","11:25:14 PM","LC004391-008",0.1195,"","mg/L",0.7
"5/5/2025","11:25:30 PM","LC004391-009",0.1241,"","mg/L",0.9
"5/5/2025","11:25:46 PM","LC004391-010",0.0020,"","mg/L",23.0
"5/5/2025","11:26:00 PM","LC004391-011",0.9088,"","mg/L",0.2
"5/5/2025","11:26:26 PM","PATRON",0.9003,"","mg/L",0.8
"5/5/2025","11:26:42 PM","BLANCO",-0.0019,"","mg/L",79.0
"5/5/2025","11:26:52 PM","REAGENT BLANK",0.0000,"","mg/L",">100"
"5/5/2025","11:26:52 PM","LC004181-014","","","mg/L",""
