Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,1.284
Comp. Cola Columna,Untitled 000,1.092
Barren,Untitled 000,1.01
Cabeza puntual retorno,Untitled 000,1.3
Celda # 11-A,Untitled 000,0.137
Celda # 11-B,Untitled 000,2.912
Celda # 11-C,Untitled 000,0.766
Celda #5-9,Untitled 000,0.057
Celda #(F1+F2),Untitled 000,1.266
NE Tubo 1,Untitled 000,1.861
NE Tubo 2,Untitled 000,0.664
NE Tubo 4,Untitled 000,2.127
NE Tubo 5,Untitled 000,1.621
NE Tubo 6,Untitled 000,0.388
NE Tubo 7,Untitled 000,1.372
Puntual Noroeste,Untitled 000,1.209
Barren Patios,Untitled 000,0.997
Tubo 3,Untitled 000,1.13
Especial 1,Untitled 000,0.077
Especial 2,Untitled 000,0.058
Especial 3,Untitled 000,0.085
Especial 4,Untitled 000,0.084
Especial 5,Untitled 000,0.071
Especial 6,Untitled 000,0.254
