"Analista",""
"Fecha de inicio","15/11/2025 02:29 a. m.  GMT: 15/11/2025 09:29 a. m."
"Hoja de trabajo","LC005793"
"Comentario",""
"Métodos","Au"

"Método: Au ACIDO (Llama)"

"15/11/2025","03:07:10 a. m.","PATRON",0.8887,"","mg/L",0.4
"15/11/2025","03:07:26 a. m.","BLANCO",-0.0024,"","mg/L",">100"
"15/11/2025","03:08:14 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"15/11/2025","03:08:30 a. m.","LC005793-001",0.0430,"","mg/L",4.1
"15/11/2025","03:08:46 a. m.","LC005793-002",0.0057,"","mg/L",38.1
"15/11/2025","03:09:00 a. m.","LC005793-003",0.0743,"","mg/L",3.3
"15/11/2025","03:09:16 a. m.","LC005793-004",0.0132,"","mg/L",15.2
"15/11/2025","03:09:32 a. m.","LC005793-005",0.0458,"","mg/L",1.9
"15/11/2025","03:09:48 a. m.","LC005793-006",0.0393,"","mg/L",3.4
"15/11/2025","03:10:18 a. m.","PATRON",0.8976,"","mg/L",0.5
"15/11/2025","03:10:34 a. m.","LC005793-007",1.2204,"","mg/L",0.4
"15/11/2025","03:10:48 a. m.","LC005793-008",0.0046,"","mg/L",23.9
"15/11/2025","03:11:04 a. m.","LC005793-009",0.4617,"","mg/L",0.7
"15/11/2025","03:11:22 a. m.","LC005793-010",0.0332,"","mg/L",6.0
"15/11/2025","03:11:38 a. m.","LC005793-011",0.1183,"","mg/L",0.8
"15/11/2025","03:11:54 a. m.","PATRON",0.8939,"","mg/L",0.5
"15/11/2025","03:12:08 a. m.","BLANCO",0.0045,"","mg/L",19.9
"15/11/2025","03:12:20 a. m.","REAGENT BLANK",0.0000,"","mg/L",">100"
"15/11/2025","03:12:20 a. m.","LC005789-014","","","mg/L",""
