Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.102
Comp. Cola Columna,Au 242.80,0.004
Barren,Au 242.80,0.009
Cabeza puntual retorno,Au 242.80,0.104
Celda # 11-A,Au 242.80,0.008
Celda # 11-B,Au 242.80,0.006
Celda # 11-C,Au 242.80,0.004
Celda # 6-F2,Au 242.80,0.039
Celda #5-9,Au 242.80,0.067
Celda #(F1+F2),Au 242.80,0.124
NE Tubo 1,Au 242.80,0.005
NE Tubo 2,Au 242.80,0.102
NE Tubo 4,Au 242.80,0.075
NE Tubo 5,Au 242.80,0.176
NE Tubo 6,Au 242.80,0.236
NE Tubo 7,Au 242.80,0.058
Puntual Noroeste,Au 242.80,0.121
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.116
Especial 1,Au 242.80,0.101
Especial 2,Au 242.80,0.088
Especial 3,Au 242.80,0.025
Especial 4,Au 242.80,0.031
Especial 5,Au 242.80,0.082
