Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.264
Cabeza puntual retorno,Ag 328.07,0.302
Celda #(F1+F2),Ag 328.07,0.269
Puntual Noroeste,Ag 328.07,0.290
Tubo 3,Ag 328.07,0.440
Comp. Cola Columna,Ag 328.07,0.279
Celda # 11-A,Ag 328.07,0.027
Celda # 11-B,Ag 328.07,0.023
Celda # 11-C,Ag 328.07,0.020
Celda # 6-F2,Ag 328.07,0.307
Celda #5-9,Ag 328.07,0.094
NE Tubo 1,Ag 328.07,1.646
NE Tubo 2,Ag 328.07,0.090
NE Tubo 4,Ag 328.07,0.052
NE Tubo 5,Ag 328.07,0.019
NE Tubo 6,Ag 328.07,0.014
NE Tubo 7,Ag 328.07,0.193
Barren Patios,Ag 328.07,0.303
Especial 2,Ag 328.07,0.158
Especial 3,Ag 328.07,0.041
Especial 4,Ag 328.07,0.034
Especial 5,Ag 328.07,0.080
