Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.456
Cabeza puntual retorno,Untitled 000,0.407
Celda #(F1+F2),Untitled 000,0.447
Puntual Noroeste,Untitled 000,0.496
Tubo 3,Untitled 000,0.392
Comp. Cola Columna,Untitled 000,0.365
Barren,Untitled 000,0.333
Celda # 11-A,Untitled 000,0.050
Celda # 11-B,Untitled 000,0.100
Celda # 11-C,Untitled 000,0.034
Celda #5-9,Untitled 000,0.035
NE Tubo 1,Untitled 000,0.121
NE Tubo 2,Untitled 000,0.457
NE Tubo 4,Untitled 000,0.574
NE Tubo 5,Untitled 000,0.224
NE Tubo 6,Untitled 000,0.170
NE Tubo 7,Untitled 000,0.898
Barren Patios,Untitled 000,0.342
Especial 1,Untitled 000,0.058
Especial 2,Untitled 000,0.050
Especial 3,Untitled 000,0.040
Especial 4,Untitled 000,0.040
Especial 5,Untitled 000,0.031
Columna #1,Untitled 000,0.395
Columna #2,Untitled 000,0.387
Columna #3,Untitled 000,0.372
Columna #4,Untitled 000,0.354
Columna #5,Untitled 000,0.312
