Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Untitled 000,0.426
Cabeza puntual retorno,Untitled 000,0.422
Celda #(F1+F2),Untitled 000,0.466
Puntual Noroeste,Untitled 000,0.531
Tubo 3,Untitled 000,0.788
Comp. Cola Columna,Untitled 000,0.219
Barren,Untitled 000,0.205
Celda # 11-A,Untitled 000,0.077
Celda # 11-B,Untitled 000,0.034
Celda # 11-C,Untitled 000,0.050
Celda #5-9,Untitled 000,0.072
NE Tubo 1,Untitled 000,0.016
NE Tubo 2,Untitled 000,0.237
NE Tubo 4,Untitled 000,1.238
NE Tubo 5,Untitled 000,0.172
NE Tubo 6,Untitled 000,0.072
NE Tubo 7,Untitled 000,0.250
Barren Patios,Untitled 000,0.191
Especial 1,Untitled 000,0.020
Especial 2,Untitled 000,0.020
Especial 3,Untitled 000,1.016
Especial 4,Untitled 000,1.084
Especial 5,Untitled 000,0.048
Columna #1,Untitled 000,0.386
Columna #2,Untitled 000,0.355
Columna #3,Untitled 000,0.330
Columna #4,Untitled 000,0.289
Columna #5,Untitled 000,0.240
