Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.152
Cabeza puntual retorno,Au 242.80,0.154
Celda #(F1+F2),Au 242.80,0.165
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.080
Celda # 11-B,Au 242.80,0.050
Celda # 11-C,Au 242.80,0.053
Celda #5-9,Au 242.80,0.012
Especial 1,Au 242.80,0.032
Especial 2,Au 242.80,0.023
Especial 3,Au 242.80,0.239
Especial 4,Au 242.80,0.244
Especial 5,Au 242.80,0.024
Columna #1,Au 242.80,0.100
Columna #2,Au 242.80,0.062
Columna #3,Au 242.80,0.035
Columna #4,Au 242.80,0.013
Columna #5,Au 242.80,0.008
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.107
NE Tubo 4,Au 242.80,0.265
NE Tubo 5,Au 242.80,0.208
NE Tubo 6,Au 242.80,0.097
NE Tubo 7,Au 242.80,0.131
Puntual Noroeste,Au 242.80,0.202
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.291
