Sample ID,Analyte Name,Reported Conc (Samp)
Cabeza puntual retorno,Au 242.80,0.143
Comp. Cabeza Columna,Au 242.80,0.146
Celda # 11-A,Au 242.80,0.075
Celda # 11-B,Au 242.80,0.03
Celda # 11-C,Au 242.80,0.001
Celda # 6-F2,Au 242.80,0.055
Celda #5-9,Au 242.80,0.029
Celda #(F1+F2),Au 242.80,0.153
NE Tubo 2,Au 242.80,0.114
NE Tubo 4,Au 242.80,0.26
NE Tubo 5,Au 242.80,0.295
NE Tubo 6,Au 242.80,0.22
NE Tubo 7,Au 242.80,0.081
Puntual Noroeste,Au 242.80,0.152
Tubo 3,Au 242.80,0.081
Especial 1,Au 242.80,0.03
Especial 2,Au 242.80,0.038
Especial 3,Au 242.80,0.015
Especial 5,Au 242.80,0.04
Especial 4,Au 242.80,0.017
Comp. Cola Columna,Au 242.80,0.002
Barren,Au 242.80,0.006
NE Tubo 1,Au 242.80,0.001
Barren Patios,Au 242.80,0.005
