Sample ID,Analyte Name,Reported Conc (Calib)
Especial 6,Untitled 000,0.031
Comp. Cabeza Columna,Untitled 000,2.225
Comp. Cola Columna,Untitled 000,1.593
Barren,Untitled 000,1.447
Cabeza puntual retorno,Untitled 000,2.186
Celda # 11-A,Untitled 000,0.554
Celda # 11-B,Untitled 000,0.049
Celda # 11-C,Untitled 000,0.037
Celda # 6-F2,Untitled 000,0.036
Celda #5-9,Untitled 000,1.148
Celda #(F1+F2),Untitled 000,2.374
NE Tubo 1,Untitled 000,0.042
NE Tubo 2,Untitled 000,0.673
NE Tubo 4,Untitled 000,3.765
NE Tubo 5,Untitled 000,3.311
NE Tubo 6,Untitled 000,1.816
NE Tubo 7,Untitled 000,0.89
Puntual Noroeste,Untitled 000,2.476
Barren Patios,Untitled 000,1.534
Tubo 3,Untitled 000,2.597
Especial 1,Untitled 000,0.105
Especial 2,Untitled 000,0.056
Especial 3,Untitled 000,0.89
Especial 4,Untitled 000,2.16
Especial 5,Untitled 000,0.174
