Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Untitled 000,0.383
Comp. Cola Columna,Untitled 000,0.243
Barren,Untitled 000,0.235
Cabeza puntual retorno,Untitled 000,0.417
Celda # 11-A,Untitled 000,0.48
Celda # 11-B,Untitled 000,0.146
Celda # 11-C,Untitled 000,0.124
Celda # 6-F2,Untitled 000,0.315
Celda #5-9,Untitled 000,0.638
Celda #(F1+F2),Untitled 000,0.314
NE Tubo 1,Untitled 000,0.013
NE Tubo 2,Untitled 000,0.048
NE Tubo 4,Untitled 000,0.079
NE Tubo 5,Untitled 000,0.009
NE Tubo 6,Untitled 000,0.007
NE Tubo 7,Untitled 000,0.236
Puntual Noroeste,Untitled 000,0.312
Barren Patios,Untitled 000,0.18
Tubo 3,Untitled 000,0.779
Especial 1,Untitled 000,0.108
Especial 2,Untitled 000,0.504
Especial 3,Untitled 000,0.027
Especial 4,Untitled 000,0.029
Especial 5,Untitled 000,0.2
Especial 6,Untitled 000,0.009
