Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.158
Cabeza puntual retorno,Au 242.80,0.159
Celda # 11-A,Au 242.80,0.057
Celda # 11-B,Au 242.80,0.1
Celda # 11-C,Au 242.80,0.067
Celda # 6-F2,Au 242.80,0.089
Celda #5-9,Au 242.80,0.068
Celda #(F1+F2),Au 242.80,0.191
NE Tubo 2,Au 242.80,0.147
NE Tubo 4,Au 242.80,0.251
NE Tubo 5,Au 242.80,0.296
NE Tubo 6,Au 242.80,0.234
NE Tubo 7,Au 242.80,0.261
Puntual Noroeste,Au 242.80,0.196
Tubo 3,Au 242.80,0.135
Especial 1,Au 242.80,0.077
Especial 2,Au 242.80,0.075
Especial 5,Au 242.80,0.072
Comp. Cola Columna,Au 242.80,0.018
Barren,Au 242.80,0.02
NE Tubo 1,Au 242.80,0.005
Barren Patios,Au 242.80,0.02
Especial 3,Au 242.80,0.008
Especial 4,Au 242.80,0.007
